#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
808	2.58468	0.02700	1.03379
809	2.58554	0.01516	0.58274
810	2.58576	0.02317	0.88824
811	2.58580	0.01216	0.46796
812	2.58459	0.01794	0.68935
813	2.58628	0.00892	0.34390
814	2.58471	0.02056	0.78933
815	2.58633	0.00064	0.02492
816	2.69087	-0.09383	3.61307
817	2.65102	-0.03385	1.29335
818	2.58533	0.01171	0.45089
819	2.58600	0.01745	0.67007
820	2.58554	0.11216	4.15759
821	2.58497	0.01298	0.49964
822	2.58433	0.01087	0.41897
823	2.58607	0.02652	1.01510
824	2.58478	0.01134	0.43686
825	2.58509	0.03208	1.22582
826	2.58640	-0.00309	0.11963
827	2.58651	0.02060	0.79004
828	2.58558	0.01420	0.54634
829	2.58689	0.02113	0.81008
830	2.58483	0.01495	0.57503
831	2.75668	-0.16239	6.25956
832	2.58659	0.02326	0.89120
833	2.58468	0.01053	0.40559
834	2.58564	0.05258	1.99283
835	2.58567	0.01686	0.64784
836	2.58605	0.01556	0.59808
837	2.58480	0.01132	0.43623
838	2.58664	0.01589	0.61052
839	2.58611	0.01917	0.73566
840	2.58646	0.01881	0.72211
841	2.58593	0.01935	0.74258
842	2.58593	0.02209	0.84688
843	2.58689	0.02296	0.87960
844	2.58514	0.01281	0.49313
845	2.59601	0.01109	0.42545
846	2.74702	-0.13534	5.18227
847	2.58518	0.02010	0.77145
848	2.58643	0.02251	0.86267
849	2.58558	0.48641	15.83362
850	2.58598	0.01747	0.67088
851	2.58623	0.02179	0.83542
852	2.58459	0.00605	0.23335
853	2.58552	0.01334	0.51345
854	2.58676	0.01120	0.43104
855	2.58679	0.00842	0.32436
856	2.58649	0.01787	0.68600
857	2.58429	0.00451	0.17411
858	2.58568	0.01228	0.47259
859	2.58682	0.01571	0.60364
860	2.67317	-0.07338	2.82272
861	2.59005	0.01431	0.54934
862	2.58548	0.00881	0.33969
863	2.58530	0.03004	1.14873
864	2.58688	0.02572	0.98427
865	2.58514	0.02380	0.91211
866	2.58395	0.00943	0.36365
867	2.58510	0.00371	0.14314
868	2.58426	0.02376	0.91085
869	2.58454	0.00884	0.34092
870	2.58611	0.01184	0.45589
871	2.58559	0.01236	0.47593
872	2.58427	0.01734	0.66661
873	2.58419	0.00644	0.24857
874	2.63820	-0.03476	1.33518
875	2.63006	-0.01015	0.38731
876	2.58677	0.00752	0.28981
877	2.58695	0.00918	0.35341
878	2.58515	0.01097	0.42270
879	2.58434	0.00812	0.31314
880	2.58587	0.01025	0.39497
881	2.58739	0.00325	0.12533
882	2.58654	0.01873	0.71891
883	2.58607	0.01737	0.66718
884	2.58660	0.01227	0.47203
885	2.58641	0.01704	0.65446
886	2.58501	0.01752	0.67309
887	2.58428	0.01733	0.66620
888	2.58586	0.00385	0.14876
889	2.74921	-0.14852	5.71060
890	2.59285	0.00236	0.09089
891	2.58681	0.01022	0.39370
892	2.58423	0.49691	16.12733
893	2.58533	0.01903	0.73074
894	2.58563	0.00684	0.26371
895	2.58688	0.01108	0.42636
896	2.58488	0.01673	0.64315
897	2.58687	0.00102	0.03942
898	2.58603	0.01375	0.52888
899	2.58638	0.01431	0.55040
900	2.58447	0.01989	0.76359
901	2.58585	0.00844	0.32543
902	2.58690	0.01288	0.49553
903	2.59052	0.00560	0.21569
904	2.75090	-0.13922	5.33052
905	2.58656	0.00682	0.26307
906	2.58709	0.02002	0.76782
907	2.58728	0.14794	5.40862
908	2.58568	0.01776	0.68232
909	2.58539	0.03636	1.38670
910	2.58458	0.01155	0.44481
911	2.58470	0.03247	1.24079
912	2.58577	0.00944	0.36386
913	2.58488	0.01490	0.57312
914	2.58527	0.01177	0.45325
915	2.58581	0.01763	0.67735
916	2.58504	0.02755	1.05468
917	2.75632	-0.15562	5.98390
918	2.58550	0.01977	0.75886
919	2.58499	0.01662	0.63884
920	2.58556	0.01514	0.58220
921	2.58564	0.02513	0.96250
922	2.58526	0.00903	0.34819
923	2.58603	0.01376	0.52913
924	2.58576	0.00853	0.32881
925	2.58583	0.00755	0.29111
926	2.58698	0.01555	0.59757
927	2.58619	0.02183	0.83703
928	2.58558	0.00780	0.30073
929	2.58701	0.01277	0.49132
930	2.58690	0.01929	0.73997
931	2.58773	0.00473	0.18258
932	2.75743	-0.16863	6.51390
933	2.58676	0.02034	0.78027
934	2.58667	0.00487	0.18808
935	2.58688	0.01656	0.63614
936	2.58551	0.48648	15.83597
937	2.58600	0.01470	0.56537
938	2.58655	0.01873	0.71880
939	2.58619	0.00353	0.13635
940	2.58511	0.00827	0.31898
941	2.58653	0.01509	0.57998
942	2.58543	0.01618	0.62199
943	2.58606	0.01098	0.42261
944	2.58613	0.02006	0.76987
945	2.63470	-0.04132	1.59342
946	2.70494	-0.10882	4.19154
947	2.58506	0.01381	0.53123
948	2.58506	0.00741	0.28568
949	2.58565	0.01505	0.57878
950	2.58441	0.01721	0.66143
951	2.58582	0.02403	0.92058
952	2.58733	0.01794	0.68876
953	2.58594	0.01934	0.74220
954	2.58703	0.00268	0.10358
955	2.58655	0.02330	0.89294
956	2.58514	0.01738	0.66797
957	2.58618	0.01635	0.62805
958	2.58594	0.01018	0.39211
959	2.75650	-0.15489	5.95349
960	2.58573	0.02138	0.82002
961	2.58552	0.01701	0.65341
962	2.58512	0.02565	0.98235
963	2.58540	0.01530	0.58817
964	2.58506	0.01289	0.49610
965	2.58603	0.49877	16.16862
966	2.58647	0.01789	0.68704
967	2.58537	0.02265	0.86858
968	2.58564	0.02696	1.03176
969	2.58423	0.01463	0.56312
970	2.58536	0.02174	0.83389
971	2.58621	0.00626	0.24134
972	2.58484	0.02226	0.85395
973	2.66524	-0.06637	2.55395
974	2.67617	-0.06906	2.64899
975	2.58467	0.02243	0.86046
976	2.58503	0.00743	0.28675
977	2.58545	0.02531	0.96954
978	2.58515	0.02287	0.87673
979	2.58595	0.00743	0.28657
980	2.58609	0.01827	0.70158
981	2.58499	0.01937	0.74390
982	2.58454	0.03080	1.17752
983	2.58580	0.02039	0.78240
984	2.58556	0.01788	0.68681
985	2.58637	0.02623	1.00389
986	2.58553	0.01243	0.47837
987	2.58540	0.01346	0.51807
988	2.75656	-0.15678	6.03041
989	2.58602	0.02566	0.98250
990	2.58550	0.01977	0.75885
991	2.58506	0.02296	0.88026
992	2.58644	0.01151	0.44317
993	2.58645	0.01425	0.54788
994	2.58550	0.49198	15.98654
995	2.58606	0.01098	0.42291
996	2.58519	0.01916	0.73586
997	2.58649	0.01786	0.68594
998	2.58647	0.01423	0.54714
999	2.58535	0.01535	0.59024
1000	2.58635	0.02075	0.79603
1001	2.58721	0.02447	0.93706
1002	2.59417	0.01018	0.39106
1003	2.67154	-0.07450	2.86876
1004	2.58623	0.01263	0.48617
1005	2.58613	0.01183	0.45519
1006	2.58648	0.01147	0.44148
1007	2.58577	0.01401	0.53887
1008	2.58473	0.00956	0.36847
1009	2.58668	0.02592	0.99196
1010	2.58534	0.01719	0.66059
1011	2.58510	0.02200	0.84392
1012	2.58587	0.00842	0.32458
1013	2.58603	0.01101	0.42397
1014	2.58621	0.01266	0.48724
1015	2.58641	0.00331	0.12764
1016	2.58601	0.01927	0.73954
1017	2.67550	-0.08030	3.09401
1018	2.59515	0.01653	0.63290
1019	2.58594	0.00652	0.25149
1020	2.58622	0.02180	0.83584
1021	2.58588	0.01939	0.74440
1022	2.58647	0.00873	0.33651
1023	2.58457	0.49016	15.94165
1024	2.58571	0.01864	0.71589
1025	2.58592	0.00929	0.35780
1026	2.58666	0.02776	1.06198
1027	2.58537	0.01350	0.51949
1028	2.58591	0.03492	1.33232
1029	2.58494	0.01026	0.39551
1030	2.58610	0.00728	0.28054
1031	2.58820	-0.00123	0.04761
1032	2.75320	-0.15342	5.90125
1033	2.58567	0.02601	0.99602
1034	2.58459	0.00421	0.16274
1035	2.58654	0.02240	0.85855
1036	2.58605	0.01739	0.66800
1037	2.58597	0.01931	0.74108
1038	2.58650	0.01236	0.47574
1039	2.58712	0.00992	0.38192
1040	2.58662	0.01774	0.68111
1041	2.58645	0.00785	0.30246
1042	2.58703	0.00910	0.35034
1043	2.58707	0.01820	0.69877
1044	2.58430	0.01640	0.63041
1045	2.58471	0.01507	0.57980
1046	2.62601	-0.02806	1.07995
1047	2.71823	-0.10746	4.11622
1048	2.58590	0.02395	0.91770
1049	2.58648	0.01696	0.65162
1050	2.58454	0.01799	0.69127
1051	2.58578	0.02224	0.85291
1052	2.58535	0.49762	16.14103
1053	2.58653	0.01691	0.64963
1054	2.58595	0.02024	0.77655
1055	2.58599	0.01562	0.60041
1056	2.58418	0.03024	1.15669
1057	2.58517	0.01096	0.42202
1058	2.58582	0.01762	0.67692
1059	2.58552	0.01884	0.72340
1060	2.58600	0.01470	0.56507
1061	2.70675	-0.10605	4.07773
1062	2.63750	-0.04504	1.73718
1063	2.58450	0.02077	0.79731
1064	2.58616	0.01545	0.59383
1065	2.58679	0.01482	0.56964
1066	2.58478	0.01958	0.75171
1067	2.58487	0.02315	0.88763
1068	2.58672	0.01581	0.60740
1069	2.58649	0.02062	0.79088
1070	2.58403	0.01576	0.60604
1071	2.58560	0.01235	0.47534
1072	2.58544	0.00611	0.23583
1073	2.58560	0.01418	0.54558
1074	2.58644	0.00786	0.30284
1075	2.58551	0.01427	0.54901
1076	2.75818	-0.16023	6.16744
1077	2.58451	0.01619	0.62263
1078	2.58628	0.02266	0.86840
1079	2.58602	0.01834	0.70425
1080	2.58606	0.02196	0.84185
1081	2.58586	0.48704	15.84944
1082	2.58578	0.02132	0.81787
1083	2.58653	0.01234	0.47484
1084	2.58566	0.01961	0.75279
1085	2.58591	0.01661	0.63839
1086	2.58511	0.01192	0.45913
1087	2.58554	0.01974	0.75755
1088	2.58568	0.02417	0.92605
1089	2.58709	0.01818	0.69795
1090	2.59119	0.00859	0.33057
1091	2.75111	-0.16231	6.26960
1092	2.58601	0.01102	0.42450
1093	2.58554	0.00326	0.12610
1094	2.58513	0.02746	1.05121
1095	2.58620	-0.00106	0.04097
1096	2.58618	0.47757	15.58788
1097	2.58426	0.01644	0.63204
1098	2.58503	0.03671	1.40034
1099	2.58517	0.02559	0.98020
1100	2.58568	0.01501	0.57733
1101	2.58509	0.02659	1.01800
1102	2.58661	0.00494	0.19071
1103	2.58530	0.00899	0.34656
1104	2.58562	0.02057	0.78921
1105	2.68698	-0.07896	3.02746
1106	2.65816	-0.05563	2.13741
1107	2.58483	0.00854	0.32948
1108	2.58688	0.02480	0.94953
1109	2.58672	-0.00250	0.09664
1110	2.58568	0.00404	0.15583
1111	2.58663	0.01498	0.57592
1112	2.58626	0.02359	0.90381
1113	2.58580	0.01216	0.46796
1114	2.58477	0.01867	0.71722
1115	2.58636	0.01617	0.62141
1116	2.58644	0.02432	0.93164
1117	2.58698	0.01280	0.49230
1118	2.58562	0.02332	0.89366
1119	2.58585	0.02125	0.81509
1120	2.72096	-0.12758	4.91963
1121	2.62231	-0.02253	0.86663
1122	2.58661	0.01867	0.71658
1123	2.58643	0.01792	0.68824
1124	2.58706	0.00906	0.34891
1125	2.58614	0.48950	15.91550
1126	2.58704	0.00999	0.38482
1127	2.58590	0.01754	0.67383
1128	2.58543	-0.00120	0.04644
1129	2.58717	0.01261	0.48512
1130	2.58637	0.00518	0.19993
1131	2.58436	0.01726	0.66327
1132	2.58657	0.00589	0.22732
1133	2.58604	0.02015	0.77317
1134	2.58466	0.02519	0.96505
1135	2.74852	-0.14782	5.68380
1136	2.59353	0.01358	0.52086
1137	2.58648	0.00690	0.26607
1138	2.58530	0.01722	0.66182
1139	2.58567	0.00771	0.29713
1140	2.58529	0.02364	0.90630
1141	2.58692	0.01653	0.63479
1142	2.58618	0.00903	0.34791
1143	2.58519	0.00727	0.28035
1144	2.58651	0.00962	0.37042
1145	2.58621	0.00534	0.20587
1146	2.58688	0.01473	0.56615
1147	2.58442	0.01628	0.62586
1148	2.58559	0.01877	0.72082
1149	2.58579	0.02590	0.99151
1150	2.68058	-0.07256	2.78202
1151	2.58584	0.00204	0.07891
1152	2.58568	0.01868	0.71724
1153	2.58506	0.02479	0.94996
1154	2.58624	0.51594	16.63162
1155	2.58409	0.02118	0.81314
1156	2.58646	0.01333	0.51263
1157	2.58427	0.02558	0.98026
1158	2.58512	0.00734	0.28313
1159	2.58421	0.00642	0.24791
1160	2.58587	0.01025	0.39491
1161	2.58238	0.01008	0.38886
1162	2.58451	0.01710	0.65735
1163	2.58548	0.02712	1.03794
1164	2.67945	-0.07966	3.06424
1165	2.58591	0.01479	0.56880
1166	2.58541	0.01437	0.55278
1167	2.58495	0.02032	0.77998
1168	2.58698	0.01555	0.59756
1169	2.58648	0.01971	0.75644
1170	2.58619	0.01726	0.66291
1171	2.58584	0.01943	0.74585
1172	2.58611	0.01001	0.38572
1173	2.58705	0.01181	0.45460
1174	2.58593	0.01569	0.60304
1175	2.58716	0.02635	1.00824
1176	2.58650	0.00596	0.22999
1177	2.58515	0.02104	0.80735
1178	2.63525	-0.02815	1.07972
1179	2.70753	-0.11049	4.25446
1180	2.58614	0.01181	0.45476
1181	2.58383	0.00772	0.29786
1182	2.58454	0.01067	0.41120
1183	2.58576	0.47616	15.55097
1184	2.58543	0.01527	0.58705
1185	2.58495	0.02032	0.77998
1186	2.58615	0.01363	0.52446
1187	2.58599	0.01104	0.42525
1188	2.58564	0.00682	0.26307
1189	2.58676	0.02034	0.78036
1190	2.58690	0.02478	0.94874
1191	2.58594	0.01110	0.42739
1192	2.58667	0.02592	0.99220
1193	2.73608	-0.12897	4.94703
1194	2.60483	-0.00504	0.19397
1195	2.58389	0.02504	0.95982
1196	2.58548	0.02253	0.86406
1197	2.58586	0.01575	0.60557
1198	2.58485	0.01218	0.46916
1199	2.58543	0.01893	0.72671
1200	2.58577	0.00304	0.11729
1201	2.58655	0.01506	0.57895
1202	2.58645	0.01059	0.40784
1203	2.58561	0.01783	0.68490
1204	2.58596	-0.00448	0.17352
1205	2.58608	0.02011	0.77164
1206	2.60089	0.00713	0.27331
1207	2.74103	-0.13942	5.35894
1208	2.58618	0.02001	0.76780
1209	2.58467	0.02609	0.99948
1210	2.58699	0.01829	0.70186
1211	2.58604	0.02198	0.84280
1212	2.58623	0.48759	15.86272
1213	2.58665	0.01313	0.50520
1214	2.58514	0.00824	0.31770
1215	2.58618	-0.00196	0.07573
1216	2.58682	0.00930	0.35827
1217	2.58561	0.02149	0.82444
1218	2.58680	0.01848	0.70930
1219	2.58498	0.00656	0.25328
1220	2.58601	0.00554	0.21372
1221	2.66811	-0.06283	2.41179
1222	2.67473	-0.06397	2.45007
1223	2.58656	0.01688	0.64835
1224	2.58728	0.03172	1.21115
1225	2.58591	0.00838	0.32294
1226	2.58570	0.01866	0.71634
1227	2.58523	0.02828	1.08201
1228	2.58587	0.01391	0.53506
1229	2.58678	0.02124	0.81425
1230	2.58564	0.02604	0.99709
1231	2.58533	0.01537	0.59109
1232	2.58643	0.01518	0.58366
1233	2.58558	0.01420	0.54630
1234	2.58611	0.01733	0.66574
1235	2.58740	0.00873	0.33611
1236	2.70573	-0.12150	4.70169
1237	2.63829	-0.03942	1.51694
1238	2.58579	0.01216	0.46811
1239	2.58602	0.02657	1.01715
1240	2.58469	0.01510	0.58071
1241	2.58543	0.50029	16.21300
1242	2.58570	0.00859	0.33107
1243	2.58507	0.02661	1.01874
1244	2.58596	0.01749	0.67169
1245	2.58509	0.01103	0.42500
1246	2.58442	0.01903	0.73083
1247	2.58697	0.01190	0.45797
1248	2.58557	0.02153	0.82586
1249	2.58575	-0.00061	0.02349
1250	2.58687	0.02298	0.88035
1251	2.76155	-0.16360	6.29727
1252	2.58198	0.01139	0.43939
1253	2.58674	0.01945	0.74618
1254	2.58449	0.02261	0.86742
1255	2.58494	0.00569	0.21972
1256	2.58563	0.10841	4.02415
1257	2.58573	0.01313	0.50537
1258	2.58645	0.01882	0.72240
1259	2.58461	0.02067	0.79322
1260	2.58427	0.02009	0.77139
1261	2.58474	0.00314	0.12142
1262	2.58590	0.01846	0.70888
1263	2.58633	0.01711	0.65738
1264	2.58682	0.01480	0.56872
1265	2.60236	0.00017	0.00635
1266	2.74082	-0.13829	5.31384
1267	2.58651	0.00779	0.30011
1268	2.58639	0.02712	1.03760
1269	2.58496	0.02031	0.77974
1270	2.58573	0.13576	4.98850
1271	2.58662	0.00767	0.29561
1272	2.58593	0.02026	0.77736
1273	2.58661	0.00951	0.36628
1274	2.58567	0.01595	0.61298
1275	2.58541	0.01254	0.48272
1276	2.58548	0.03535	1.34880
1277	2.58618	0.01818	0.69799
1278	2.58501	0.01752	0.67320
1279	2.58644	0.03165	1.20884
1280	2.65717	-0.05921	2.27924
1281	2.68615	-0.08636	3.32187
1282	2.58640	0.01338	0.51470
1283	2.58624	0.00073	0.02827
1284	2.58537	0.00161	0.06209
1285	2.58469	0.49004	15.93777
1286	2.58465	0.01787	0.68681
1287	2.58615	0.02827	1.08141
1288	2.58537	0.01258	0.48420
1289	2.58593	0.02026	0.77750
1290	2.58641	0.01062	0.40906
1291	2.58665	0.00765	0.29472
1292	2.58651	0.01693	0.65032
1293	2.58656	0.00591	0.22784
1294	2.58519	0.01276	0.49133
1295	2.68416	-0.08529	3.28179
1296	2.58244	0.02284	0.87657
1297	2.58632	0.01895	0.72755
1298	2.58556	0.02338	0.89614
1299	2.58499	0.01388	0.53404
1300	2.58597	0.01382	0.53143
1301	2.58595	0.00285	0.11020
1302	2.58483	0.01404	0.54005
1303	2.58627	0.00161	0.06231
1304	2.58558	0.01512	0.58128
1305	2.58462	0.01242	0.47835
1306	2.58586	0.01393	0.53574
1307	2.58548	0.01064	0.40995
1308	2.58590	0.02212	0.84799
1309	2.60120	-0.01149	0.44349
1310	2.59134	0.01759	0.67426
1311	2.58483	0.00763	0.29424
1312	2.58489	0.00391	0.15118
1313	2.58496	0.00842	0.32453
1314	2.58627	0.01168	0.44968
1315	2.58604	0.02290	0.87757
1316	2.58543	0.00611	0.23596
1317	2.58579	0.02223	0.85220
1318	2.58620	-0.00381	0.14747
1319	2.58528	0.00535	0.20667
1320	2.58531	0.01082	0.41664
1321	2.58623	0.00440	0.16975
1322	2.58666	0.02502	0.95788
1323	2.58499	0.01021	0.39358
1324	2.58473	0.02054	0.78843
1325	2.58460	0.00694	0.26793
1326	2.58576	0.01768	0.67927
1327	2.58536	0.00344	0.13305
1328	2.58616	0.01179	0.45398
1329	2.58606	0.01739	0.66792
1330	2.58646	0.01058	0.40750
1331	2.58518	0.01277	0.49149
1332	2.58649	-0.00501	0.19410
1333	2.58693	0.00828	0.31909
1334	2.58575	0.00854	0.32928
1335	2.58495	0.01209	0.46545
1336	2.60579	0.00314	0.12054
1337	2.58503	0.02848	1.08976
1338	2.58622	0.01447	0.55655
1339	2.58446	0.01533	0.58951
1340	2.58522	0.01365	0.52505
1341	2.58617	0.01545	0.59375
1342	2.58593	0.02484	0.95139
1343	2.58543	-0.00120	0.04645
1344	2.58429	0.01732	0.66582
1345	2.58592	0.02485	0.95182
1346	2.58674	0.02952	1.12835
1347	2.58491	0.03134	1.19803
1348	2.58608	0.01462	0.56220
1349	2.58579	0.01673	0.64302
1350	2.59020	0.02514	0.96138
1351	2.59979	-0.00366	0.14111
1352	2.58540	0.00890	0.34288
1353	2.58547	0.02346	0.89939
1354	2.58528	0.00627	0.24178
1355	2.58544	0.01709	0.65679
1356	2.58655	0.02421	0.92734
1357	2.58609	0.01369	0.52664
1358	2.58508	0.01287	0.49533
1359	2.58494	0.00295	0.11382
1360	2.58549	0.02528	0.96824
1361	2.58670	0.00485	0.18711
1362	2.58609	0.02193	0.84087
1363	2.58638	-0.00033	0.01260
1364	2.58652	0.00960	0.36980
1365	2.60736	-0.00575	0.22087
1366	2.58448	0.01439	0.55373
1367	2.58510	0.00919	0.35416
1368	2.58636	0.01068	0.41105
1369	2.58492	0.01669	0.64160
1370	2.58600	0.04216	1.60405
1371	2.58553	0.03164	1.20896
1372	2.58470	0.01417	0.54508
1373	2.58636	0.01708	0.65622
1374	2.58550	0.01886	0.72422
1375	2.58582	0.01121	0.43181
1376	2.58627	0.01077	0.41461
1377	2.58501	0.00929	0.35796
1378	2.58498	0.01572	0.60454
1379	2.60681	-0.00703	0.27034
1380	2.58671	0.01033	0.39788
1381	2.58416	0.02660	1.01901
1382	2.58469	0.00960	0.37013
1383	2.58615	0.01821	0.69906
1384	2.58598	0.42561	14.13235
1385	2.58655	0.02330	0.89268
1386	2.58591	0.01204	0.46362
1387	2.58599	0.02020	0.77520
1388	2.58563	0.01324	0.50947
1389	2.58598	0.01380	0.53088
1390	2.58540	0.00798	0.30754
1391	2.58558	0.01237	0.47629
1392	2.58654	0.01507	0.57923
1393	2.60530	0.01004	0.38402
1394	2.58607	0.01920	0.73705
1395	2.58503	0.00835	0.32188
1396	2.58592	0.02027	0.77768
1397	2.58485	-0.00245	0.09498
1398	2.58427	0.01094	0.42147
1399	2.58681	0.01480	0.56895
1400	2.58678	0.02124	0.81425
1401	2.58574	0.02045	0.78452
1402	2.58436	0.03007	1.15013
1403	2.58558	0.02336	0.89528
1404	2.58727	0.00519	0.20023
1405	2.58499	0.02669	1.02185
1406	2.58398	0.02220	0.85200
1407	2.60107	-0.00952	0.36742
1408	2.59005	0.00698	0.26890
1409	2.58520	0.01915	0.73549
1410	2.58397	0.01490	0.57335
1411	2.58507	0.02112	0.81021
1412	2.58635	0.01526	0.58665
1413	2.58552	0.01884	0.72341
1414	2.58513	0.01648	0.63348
1415	2.58562	0.00867	0.33420
1416	2.58640	0.03168	1.21011
1417	2.58429	0.01366	0.52574
1418	2.58483	0.01770	0.67996
1419	2.58510	0.02017	0.77438
1420	2.58635	0.01892	0.72639
1421	2.60463	0.00705	0.26986
1422	2.58464	0.01697	0.65234
1423	2.58668	0.00670	0.25834
1424	2.58482	0.01954	0.75011
1425	2.58574	0.01588	0.61021
1426	2.58478	0.01500	0.57706
1427	2.58522	0.00999	0.38493
1428	2.58551	0.01519	0.58388
1429	2.58371	0.00967	0.37282
1430	2.58582	0.03043	1.16320
1431	2.58648	0.02429	0.93022
1432	2.58631	0.00432	0.16692
1433	2.58556	0.00415	0.16041
1434	2.58588	0.02123	0.81424
1435	2.59017	0.02060	0.78887
1436	2.59419	-0.00264	0.10187
1437	2.58535	0.02450	0.93887
1438	2.58441	0.01995	0.76617
1439	2.58644	0.00327	0.12636
1440	2.58670	0.02132	0.81746
1441	2.58490	0.02587	0.99075
1442	2.58676	0.01760	0.67580
1443	2.58565	0.01871	0.71843
1444	2.58641	0.00971	0.37420
1445	2.58635	0.01892	0.72620
1446	2.58514	0.01190	0.45819
1447	2.58564	0.01231	0.47383
1448	2.58532	0.02179	0.83575
1449	2.58611	0.01367	0.52578
