#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
254	2.85240	-0.25078	9.63950
255	2.85240	-0.25719	9.91013
256	2.85240	-0.24529	9.40859
257	2.85240	-0.25170	9.67808
258	2.85240	-0.22699	8.64588
259	2.85240	-0.24163	9.25520
260	2.85240	-0.24163	9.25520
261	2.85240	-0.25627	9.87139
262	2.85240	-0.25719	9.91013
263	2.85240	-0.24987	9.60095
264	2.85240	-0.25261	9.71669
265	2.85240	-0.24163	9.25520
266	2.85240	-0.24712	9.48546
267	2.85240	-0.23065	8.79757
268	2.85240	-0.24621	9.44701
269	2.85240	-0.25902	9.98770
270	2.85240	-0.24438	9.37020
271	2.85240	-0.25536	9.83267
272	2.85240	-0.23980	9.17866
273	2.85240	-0.23980	9.17866
274	2.85240	-0.24895	9.56243
275	2.85240	-0.24712	9.48546
276	2.85240	-0.24712	9.48546
277	2.85240	-0.25993	10.02652
278	2.85240	-0.26359	10.18210
279	2.85240	-0.24987	9.60095
280	2.85240	-0.24438	9.37020
281	2.85240	-0.25627	9.87139
282	2.85240	0.23972	7.75273
283	2.85240	-0.23889	9.14043
284	2.85240	-0.25353	9.75532
285	2.85240	-0.24621	9.44701
286	2.85240	-0.25444	9.79398
287	2.85240	-0.23340	8.91161
288	2.85240	-0.25078	9.63950
289	2.85240	-0.26268	10.14316
290	2.85240	-0.25993	10.02652
291	2.85240	-0.24621	9.44701
292	2.85240	-0.24072	9.21691
293	2.85240	-0.25353	9.75532
294	2.85240	-0.24255	9.29350
295	2.85240	-0.24895	9.56243
296	2.85240	-0.25993	10.02652
297	2.85240	-0.25170	9.67808
298	2.85240	-0.23980	9.17866
299	2.85240	-0.25993	10.02652
300	2.85240	-0.25536	9.83267
301	2.85240	-0.25627	9.87139
302	2.85240	-0.25078	9.63950
303	2.85240	-0.24621	9.44701
304	2.85240	-0.24987	9.60095
305	2.85240	-0.25078	9.63950
306	2.85240	-0.25261	9.71669
307	2.85240	-0.25536	9.83267
308	2.85240	-0.25810	9.94890
309	2.85240	-0.24712	9.48546
310	2.85240	-0.26634	10.29907
311	2.85240	0.22783	7.39645
312	2.85240	-0.24621	9.44701
313	2.85240	-0.24804	9.52393
314	2.85240	-0.24895	9.56243
315	2.85240	-0.24438	9.37020
316	2.85240	-0.24987	9.60095
317	2.85240	-0.26909	10.41629
318	2.85240	-0.25902	9.98770
319	2.85240	-0.25261	9.71669
320	2.85240	-0.24072	9.21691
321	2.85240	-0.25810	9.94890
322	2.85240	-0.25719	9.91013
323	2.85240	-0.25353	9.75532
324	2.85240	-0.25902	9.98770
325	2.85240	-0.24895	9.56243
326	2.85240	-0.25719	9.91013
327	2.85240	-0.25719	9.91013
328	2.85240	-0.24712	9.48546
329	2.85240	-0.26085	10.06538
330	2.85240	-0.24804	9.52393
331	2.85240	-0.25627	9.87139
332	2.85240	-0.25536	9.83267
333	2.85240	-0.25810	9.94890
334	2.85240	-0.25078	9.63950
335	2.85240	-0.25078	9.63950
336	2.85240	-0.24163	9.25520
337	2.85240	-0.25078	9.63950
338	2.85240	-0.24346	9.33184
339	2.85240	-0.24438	9.37020
340	2.85240	0.23972	7.75273
