#Sample[#]	Predicted Power[W]	Error[W]	Absolute Percentage Error[%]
52491	2.85240	-0.04213	1.49930
52492	2.85240	-0.05952	2.13120
52493	2.85240	-0.05403	1.93081
52494	2.85240	-0.04854	1.73120
52495	2.85240	-0.03390	1.20271
52496	2.85240	-0.03939	1.40025
52497	2.85240	-0.04854	1.73120
52498	2.85240	-0.04671	1.66483
52499	2.85240	-0.05220	1.86418
52500	2.85240	-0.05403	1.93081
52501	2.85240	-0.06227	2.23169
52502	2.85240	-0.04946	1.76441
52503	2.85240	-0.06501	2.33238
52504	2.85240	-0.05312	1.89748
52505	2.85240	-0.03298	1.16986
52506	2.85240	-0.04122	1.46626
52507	2.85240	-0.05861	2.09775
52508	2.85240	-0.04946	1.76441
52509	2.85240	-0.04030	1.43324
52510	2.85240	-0.06593	2.36599
52511	2.85240	-0.05678	2.03090
52512	2.85240	-0.06318	2.26523
52513	2.85240	-0.04763	1.69800
52514	2.85240	-0.05312	1.89748
52515	2.85240	-0.03024	1.07144
52516	2.85240	-0.03756	1.33431
52517	2.85240	-0.04579	1.63168
52518	2.85240	-0.05220	1.86418
52519	2.85240	-0.04305	1.53237
52520	2.85240	-0.05678	2.03090
52521	2.85240	-0.04305	1.53237
52522	2.85240	-0.06044	2.16468
52523	2.85240	-0.04763	1.69800
52524	2.85240	-0.04763	1.69800
52525	2.85240	-0.03847	1.36727
52526	2.85240	-0.03481	1.23558
52527	2.85240	-0.04854	1.73120
52528	2.85240	-0.05769	2.06431
52529	2.85240	-0.05586	1.99752
52530	2.85240	-0.04671	1.66483
52531	2.85240	-0.04763	1.69800
52532	2.85240	-0.04579	1.63168
52533	2.85240	-0.04946	1.76441
52534	2.85240	-0.03756	1.33431
52535	2.85240	-0.04396	1.56545
52536	2.85240	-0.03207	1.13703
52537	2.85240	-0.04488	1.59856
52538	2.85240	-0.05403	1.93081
52539	2.85240	-0.05495	1.96415
52540	2.85240	-0.05678	2.03090
52541	2.85240	-0.04396	1.56545
52542	2.85240	-0.05129	1.83090
52543	2.85240	-0.05678	2.03090
52544	2.85240	-0.05495	1.96415
52545	2.85240	-0.04488	1.59856
52546	2.85240	-0.02932	1.03868
52547	2.85240	-0.04488	1.59856
52548	2.85240	-0.04763	1.69800
52549	2.85240	-0.04946	1.76441
52550	2.85240	-0.05037	1.79765
52551	2.85240	-0.05403	1.93081
52552	2.85240	-0.05769	2.06431
52553	2.85240	-0.05403	1.93081
52554	2.85240	-0.04763	1.69800
52555	2.85240	-0.04030	1.43324
52556	2.85240	-0.03939	1.40025
52557	2.85240	-0.03847	1.36727
52558	2.85240	-0.04946	1.76441
52559	2.85240	-0.04396	1.56545
52560	2.85240	-0.05495	1.96415
52561	2.85240	-0.05495	1.96415
52562	2.85240	-0.05678	2.03090
52563	2.85240	-0.05220	1.86418
52564	2.85240	-0.06593	2.36599
52565	2.85240	-0.03481	1.23558
52566	2.85240	-0.04488	1.59856
52567	2.85240	-0.04396	1.56545
52568	2.85240	-0.04396	1.56545
52569	2.85240	-0.06227	2.23169
52570	2.85240	-0.04763	1.69800
52571	2.85240	-0.06410	2.29880
52572	2.85240	-0.05769	2.06431
52573	2.85240	-0.06501	2.33238
52574	2.85240	-0.05403	1.93081
52575	2.85240	-0.03847	1.36727
52576	2.85240	-0.03207	1.13703
52577	2.85240	-0.04213	1.49930
52578	2.85240	-0.04305	1.53237
52579	2.85240	-0.05312	1.89748
52580	2.85240	-0.05678	2.03090
52581	2.85240	-0.06593	2.36599
52582	2.85240	-0.05495	1.96415
52583	2.85240	-0.06227	2.23169
52584	2.85240	-0.05678	2.03090
52585	2.85240	-0.05220	1.86418
52586	2.85240	-0.02841	1.00594
52587	2.85240	-0.03298	1.16986
52588	2.85240	-0.04671	1.66483
52589	2.85240	-0.04854	1.73120
52590	2.85240	-0.05312	1.89748
52591	2.85240	-0.05312	1.89748
52592	2.85240	-0.05678	2.03090
52593	2.85240	-0.05220	1.86418
52594	2.85240	-0.05769	2.06431
52595	2.85240	-0.05952	2.13120
52596	2.85240	-0.03939	1.40025
52597	2.85240	-0.04763	1.69800
52598	2.85240	-0.03115	1.10423
52599	2.85240	-0.04122	1.46626
52600	2.85240	-0.04763	1.69800
52601	2.85240	-0.04488	1.59856
52602	2.85240	-0.05678	2.03090
52603	2.85240	-0.05769	2.06431
52604	2.85240	-0.06593	2.36599
52605	2.85240	-0.05037	1.79765
52606	2.85240	-0.03664	1.30138
52607	2.85240	-0.04122	1.46626
52608	2.85240	-0.05495	1.96415
52609	2.85240	-0.03939	1.40025
52610	2.85240	-0.05495	1.96415
52611	2.85240	-0.06044	2.16468
52612	2.85240	-0.05403	1.93081
52613	2.85240	-0.04213	1.49930
52614	2.85240	-0.05220	1.86418
52615	2.85240	-0.04579	1.63168
52616	2.85240	-0.03573	1.26847
52617	2.85240	-0.03847	1.36727
52618	2.85240	-0.05403	1.93081
52619	2.85240	-0.04854	1.73120
52620	2.85240	-0.05495	1.96415
52621	2.85240	-0.06227	2.23169
52622	2.85240	-0.05495	1.96415
52623	2.85240	-0.03847	1.36727
52624	2.85240	-0.08240	2.97473
52625	2.85240	-0.04396	1.56545
52626	2.85240	-0.05403	1.93081
52627	2.85240	-0.05952	2.13120
52628	2.85240	-0.06318	2.26523
52629	2.85240	-0.04763	1.69800
52630	2.85240	-0.03481	1.23558
52631	2.85240	-0.05495	1.96415
52632	2.85240	-0.07325	2.63565
52633	2.85240	-0.06959	2.50064
52634	2.85240	-0.05495	1.96415
52635	2.85240	-0.05495	1.96415
52636	2.85240	-0.06410	2.29880
52637	2.85240	-0.05678	2.03090
52638	2.85240	-0.04854	1.73120
52639	2.85240	-0.07416	2.66946
52640	2.85240	-0.06044	2.16468
52641	2.85240	-0.07233	2.60186
52642	2.85240	-0.06867	2.46695
52643	2.85240	-0.07508	2.70329
52644	2.85240	-0.06501	2.33238
52645	2.85240	-0.06135	2.19817
52646	2.85240	-0.04671	1.66483
52647	2.85240	-0.06776	2.43327
52648	2.85240	-0.05129	1.83090
52649	2.85240	-0.05495	1.96415
52650	2.85240	-0.06318	2.26523
52651	2.85240	-0.05495	1.96415
52652	2.85240	-0.05861	2.09775
52653	2.85240	-0.05220	1.86418
52654	2.85240	-0.03390	1.20271
52655	2.85240	-0.03847	1.36727
52656	2.85240	-0.03756	1.33431
52657	2.85240	-0.03756	1.33431
52658	2.85240	-0.04671	1.66483
52659	2.85240	-0.04305	1.53237
52660	2.85240	-0.03847	1.36727
52661	2.85240	-0.04122	1.46626
52662	2.85240	-0.04579	1.63168
52663	2.85240	-0.05495	1.96415
52664	2.85240	-0.03664	1.30138
52665	2.85240	-0.05403	1.93081
52666	2.85240	-0.04396	1.56545
52667	2.85240	-0.04488	1.59856
52668	2.85240	-0.05495	1.96415
52669	2.85240	-0.04579	1.63168
52670	2.85240	-0.04396	1.56545
52671	2.85240	-0.05312	1.89748
52672	2.85240	-0.05586	1.99752
52673	2.85240	-0.04579	1.63168
52674	2.85240	-0.05495	1.96415
52675	2.85240	-0.05952	2.13120
52676	2.85240	-0.05952	2.13120
52677	2.85240	-0.04579	1.63168
52678	2.85240	-0.04763	1.69800
52679	2.85240	-0.06410	2.29880
52680	2.85240	-0.05586	1.99752
52681	2.85240	-0.06227	2.23169
52682	2.85240	-0.05586	1.99752
52683	2.85240	-0.05129	1.83090
52684	2.85240	-0.05769	2.06431
52685	2.85240	-0.06410	2.29880
52686	2.85240	-0.06044	2.16468
52687	2.85240	-0.05586	1.99752
52688	2.85240	-0.05586	1.99752
52689	2.85240	-0.05129	1.83090
52690	2.85240	-0.05037	1.79765
52691	2.85240	-0.04946	1.76441
52692	2.85240	-0.05037	1.79765
52693	2.85240	-0.03664	1.30138
52694	2.85240	-0.03390	1.20271
52695	2.85240	-0.04763	1.69800
52696	2.85240	-0.04305	1.53237
